,Id,Customers
11997,13090,668.222675
12029,13091,964.8062922
12061,13092,836.3888595
12137,13093,890.7336679
12173,13094,890.1445478
12231,13095,1039.008093
12272,13096,722.9835978
12330,13097,810.9576321
12372,13098,993.8409854
12416,13099,721.3720353
12469,13100,908.0236522
12488,13101,869.6907617
12561,13102,979.5179564
12618,13103,977.1863176
12658,13104,672.46851
12708,13105,579.5248119
12768,13106,902.7699982
12816,13107,850.9707376
12842,13108,979.5947888
12909,13109,698.3644687
12956,13110,725.5286105
12992,13111,645.1606875
13039,13112,769.9166326
13089,13113,734.5808855
13140,13114,823.3862095
13190,13115,884.4265151
13217,13116,962.0791523
13271,13117,683.36372
13312,13118,951.6710095
13389,13119,884.5786557
13438,13120,958.9424013
13460,13121,783.3796099
13514,13122,775.9133356
13555,13123,881.2657186
13622,13124,808.0669066
13663,13125,889.0761319
13704,13126,646.769301
13760,13127,788.413447
13793,13128,721.5235408
13833,13129,689.5431874
13891,13130,902.9660511
13943,13131,1020.788134
13978,13132,815.402189
14052,13133,822.8952388
14103,13134,1046.175999
14150,13135,820.7789424
14191,13136,783.087228
14238,13137,769.3542601
14297,13138,973.0122038
14346,13139,986.1819118
14365,13140,835.9576396
14448,13141,974.1880091
14492,13142,896.7016249
14534,13143,783.4286188
14582,13144,989.0017609
14623,13145,907.6864665
14663,13146,778.1361686
14729,13147,821.0515018
14775,13148,952.6167345
14815,13149,877.9479209
14863,13150,845.9905787
14914,13151,724.5542333
14945,13152,787.9701494
14999,13153,783.530954
15034,13154,746.6856582
15103,13155,735.1876814
15145,13156,854.5485116
15215,13157,759.9039146
15255,13158,1033.30445
15289,13159,705.6384816
15330,13160,882.2787094
15362,13161,1013.010007
15424,13162,880.4490376
15502,13163,859.2288833
15551,13164,779.4740136
15585,13165,801.2984177
15647,13166,1021.487512
15678,13167,779.6130281
15728,13168,902.2927906
15763,13169,989.3963335
15836,13170,896.1249837
15887,13171,671.9880787
15924,13172,660.5607328
15978,13173,805.47738
16013,13174,878.9833928
16068,13175,995.7513457
16096,13176,792.6024195
16137,13177,768.4607105
16190,13178,984.5659695
16264,13179,738.764
16301,13180,842.1384485
16345,13181,792.5285091
16404,13182,989.95912
16448,13183,843.5325995
16503,13184,1022.136396
16539,13185,1003.299645
16589,13186,895.8965339
16630,13187,685.5709315
16676,13188,841.7971191
16730,13189,866.9796953
16795,13190,462.69799
16845,13191,851.3129651
16869,13192,1043.366663
16914,13193,685.8901548
16959,13194,885.6529588
17009,13195,821.8199419
17061,13196,782.7063739
17115,13197,960.3625891
17169,13198,853.0408336
17203,13199,1041.840427
17258,13200,904.1219149
17285,13201,907.1471206
17363,13202,1044.414935
17385,13203,713.079411
17427,13204,914.2606958
17515,13205,992.1323403
17542,13206,980.9980554
17583,13207,733.1959983
17637,13208,791.366106
17669,13209,956.5003244
17722,13210,752.5994691
17776,13211,841.1086422
17845,13212,763.5986154
17895,13213,1038.842483
17952,13214,885.6559339
17982,13215,737.9331183
18024,13216,882.6737621
18078,13217,754.1621084
18119,13218,699.7712673
18186,13219,1039.431464
18233,13220,867.5872452
18273,13221,803.6787551
18336,13222,667.2975613
18370,13223,1028.961758
18423,13224,896.60326
18464,13225,958.8949804
18518,13226,839.0126705
18557,13227,809.0027004
18606,13228,864.4495351
18666,13229,911.6916098
18719,13230,835.8863047
18765,13231,982.4871937
18809,13232,973.4845057
18859,13233,812.1276729
18894,13234,817.9812418
18958,13235,675.8325389
19003,13236,912.1676126
19049,13237,879.8433275
19085,13238,764.2880135
19126,13239,768.5466514
19193,13240,864.8981022
19237,13241,586.5237067
19291,13242,688.7368245
19319,13243,722.3857147
19385,13244,887.1380049
19430,13245,760.6827915
19458,13246,806.5873515
19490,13247,907.0894858
19554,13248,1015.458491
19585,13249,1032.932536
19675,13250,1007.07506
19719,13251,731.624589
19759,13252,982.4716384
19789,13253,870.0114527
19833,13254,840.0962458
19899,13255,1012.826212
19932,13256,880.8184646
20005,13257,800.8519965
20022,13258,1041.630882
20093,13259,768.0137539
20133,13260,879.3014348
20188,13261,874.7873012
20243,13262,699.3192145
20265,13263,920.3298425
20325,13264,1028.953965
20400,13265,927.8371313
20427,13266,1019.583232
20468,13267,840.666905
20522,13268,726.9481304
20563,13269,950.9733011
20616,13270,729.7050195
20673,13271,992.7479363
20720,13272,997.925998
20773,13273,754.9607732
20801,13274,1000.775023
20840,13275,853.8892671
20896,13276,714.6501732
20939,13277,1046.002048
21005,13278,842.8739544
21050,13279,745.9742276
21111,13280,724.4537097
21146,13281,972.6265335
21201,13282,709.7169732
21255,13283,734.7262346
21297,13284,842.6767593
21353,13285,837.4900007
21392,13286,851.2233689
21446,13287,896.4761456
21477,13288,783.4069537
21512,13289,726.6740562
21592,13290,1072.547566
21627,13291,919.7374558
21677,13292,1000.671568
21743,13293,727.4011531
21787,13294,929.9503734
21828,13295,1030.10619
21886,13296,758.6463747
21930,13297,818.1136326
21948,13298,907.435977
22022,13299,744.8924121
22045,13300,880.9256906
22108,13301,981.3322455
22136,13302,815.4445778
22190,13303,820.0825006
22231,13304,760.5080558
22311,13305,636.6358194
22364,13306,672.3861409
22408,13307,833.6783727
22452,13308,861.9413486
22471,13309,809.0253933
22515,13310,681.2173798
22588,13311,1022.446312
22611,13312,789.8764995
22670,13313,750.5251692
22728,13314,861.4314436
22794,13315,886.3222019
22838,13316,848.7265118
22866,13317,880.6433108
22921,13318,758.7875497
22946,13319,996.0722362
22995,13320,1009.666698
23055,13321,832.7366198
23101,13322,985.1830928
23158,13323,863.5478222
23212,13324,958.8796511
23252,13325,1038.412525
23314,13326,722.1546967
23364,13327,763.0976616
23392,13328,997.135604
23446,13329,655.5917676
23514,13330,741.6128507
23543,13331,720.1904458
23597,13332,773.8945403
23661,13333,916.1179965
23694,13334,857.3405964
23734,13335,885.6796614
23782,13336,840.4508666
23835,13337,856.4154569
23868,13338,707.0186198
23943,13339,887.6389308
23991,13340,987.9798152
24036,13341,1008.176156
24073,13342,852.4359994
24132,13343,995.536284
24179,13344,746.7858535
24214,13345,733.0950348
24284,13346,732.6011166
24313,13347,837.1298798
24379,13348,787.9684095
24418,13349,882.2014448
24467,13350,849.1310382
24521,13351,909.4040362
24559,13352,865.2746219
24623,13353,1006.251299
24650,13354,824.5393024
24720,13355,786.9873131
24742,13356,887.177593
24795,13357,608.7443652
24823,13358,873.1733453
24890,13359,941.2538823
24944,13360,651.876691
24984,13361,821.2350367
25013,13362,824.0867558
25062,13363,965.4831182
25128,13364,750.8942694
25190,13365,761.8034711
25245,13366,776.0810273
25290,13367,881.4825577
25330,13368,777.5499618
25359,13369,844.4718122
25414,13370,898.9514186
25477,13371,743.105755
25500,13372,997.3008511
25566,13373,769.5669891
25602,13374,992.5643932
25650,13375,746.5572943
25722,13376,908.0343046
25767,13377,827.7394261
25824,13378,1047.283395
25867,13379,714.8392477
25901,13380,841.2710875
25941,13381,912.3500181
25997,13382,732.1020642
26038,13383,813.7338577
26111,13384,1003.03449
26153,13385,812.278278
26206,13386,643.5108867
26244,13387,1028.625814
26284,13388,700.4628395
26312,13389,602.5966047
26382,13390,838.1980137
26423,13391,892.776047
26477,13392,662.3250553
26541,13393,738.1730385
26580,13394,794.3169205
26607,13395,1001.884515
26647,13396,793.010864
26701,13397,806.4784711
26751,13398,865.5522129
26787,13399,1004.790167
26869,13400,715.6562685
26928,13401,875.898415
26948,13402,791.9206286
27015,13403,1010.573595
27072,13404,615.6502044
27112,13405,901.0442615
27161,13406,725.4795962
27204,13407,780.9880123
27245,13408,959.6237311
27307,13409,864.9284875
27359,13410,806.2191151
27397,13411,875.0478929
27451,13412,859.9001389
27496,13413,768.1794893
27540,13414,847.3925747
27579,13415,836.6148798
27639,13416,888.0137176
27680,13417,844.7289783
27721,13418,787.3708332
27754,13419,719.8864416
27807,13420,822.2226728
27842,13421,683.2432107
27921,13422,978.9012787
27965,13423,883.2647269
28010,13424,763.0938102
28051,13425,927.4677971
28121,13426,1031.975086
28170,13427,912.0361782
28216,13428,848.0564949
28257,13429,758.0212383
28308,13430,695.9219406
28341,13431,694.9312877
28395,13432,746.6477347
28427,13433,853.2031409
28467,13434,952.1045641
28555,13435,1021.761372
28600,13436,860.7869735
28619,13437,1067.450033
28669,13438,837.672228
28739,13439,908.1803299
28757,13440,1004.944847
28821,13441,1037.173437
28862,13442,705.4104447
28936,13443,771.6232228
28988,13444,689.2186695
29024,13445,884.9826115
29068,13446,759.4799291
29109,13447,823.883173
29153,13448,785.3181438
29193,13449,984.334462
29262,13450,833.3294652
29326,13451,970.7724083
29373,13452,578.344496
29422,13453,849.7641109
29440,13454,733.0297875
29507,13455,977.0947214
29535,13456,851.0596553
29579,13457,1032.513135
29655,13458,861.5210823
29708,13459,515.9151794
29756,13460,906.6861993
29807,13461,703.0304087
29851,13462,790.5169363
29895,13463,510.9066701
29949,13464,759.2188202
29990,13465,993.4176293
30017,13466,887.453683
30091,13467,834.7183033
30133,13468,987.5242764
30168,13469,985.0449097
30233,13470,910.2507654
30285,13471,963.3505429
30334,13472,740.0588119
30379,13473,1032.463657
30397,13474,923.1242578
30451,13475,910.0069539
30517,13476,908.5469331
30575,13477,866.7759486
30613,13478,891.1260747
30671,13479,997.966593
30720,13480,920.2946846
30759,13481,1000.788654
30805,13482,724.079059
30841,13483,745.0941836
30906,13484,792.8185601
30933,13485,964.270996
30998,13486,989.4928301
31053,13487,900.2516984
31104,13488,832.0132296
31148,13489,638.368149
31191,13490,874.7329662
31247,13491,836.2716364
31287,13492,905.6721506
31334,13493,935.6710838
31384,13494,739.9585105
31437,13495,794.2218282
31467,13496,778.014659
31507,13497,900.8718153
31539,13498,867.325214
31631,13499,1005.396902
31673,13500,721.9613624
31706,13501,832.3104073
31760,13502,754.9816547
31802,13503,948.3894514
31868,13504,812.3862202
31910,13505,901.7948394
31960,13506,870.0054223
32015,13507,870.3680554
32061,13508,904.502295
32083,13509,646.5504143
32137,13510,747.0698881
32187,13511,758.8806486
32229,13512,849.7554469
32273,13513,868.4215247
32333,13514,984.4493814
32381,13515,675.1291659
32432,13516,831.3935859
32481,13517,682.0850433
32505,13518,1026.53428
32562,13519,892.6225772
32600,13520,1018.49291
32667,13521,983.716782
32733,13522,873.6276313
32775,13523,973.1377617
32799,13524,944.3900472
32843,13525,600.6903086
32915,13526,710.4464452
32966,13527,823.1034865
33017,13528,922.9435408
33062,13529,842.3128291
33098,13530,980.8393177
33164,13531,1030.13845
33204,13532,1043.898557
33257,13533,823.571563
33279,13534,871.1492534
33342,13535,1047.262054
33396,13536,893.6328339
33456,13537,865.611953
33493,13538,775.4118826
33541,13539,1008.125934
33590,13540,1009.191057
33648,13541,1054.061949
33674,13542,867.257243
33718,13543,934.5611444
33789,13544,929.6421966
33837,13545,956.0595407
33880,13546,1007.913303
33924,13547,817.2397343
33961,13548,824.0536727
34024,13549,982.1689439
34075,13550,974.6002309
34110,13551,875.2500838
34164,13552,905.6958999
34212,13553,878.6558518
34267,13554,804.3324795
34306,13555,774.7422955
34356,13556,754.4843084
34405,13557,1000.450744
34441,13558,788.0566497
34484,13559,1009.088437
34530,13560,1003.671221
34585,13561,868.5105245
34626,13562,736.8410906
34680,13563,862.5570489
34720,13564,890.5716827
34778,13565,1026.152667
34819,13566,702.4162886
34849,13567,978.5818072
34902,13568,864.0041196
34991,13569,841.3862364
35037,13570,732.4598772
35075,13571,788.5699647
35112,13572,911.2754496
35152,13573,982.249958
35206,13574,815.3965952
35259,13575,875.0700745
35286,13576,982.7841879
35341,13577,925.1480986
35422,13578,797.2367064
35466,13579,869.2088618
35505,13580,871.5175515
35548,13581,781.5111797
35601,13582,827.3307527
35658,13583,682.2290659
35686,13584,854.8953156
35753,13585,916.2600917
35769,13586,851.369482
35844,13587,1062.906554
35891,13588,1025.540039
35949,13589,891.1523961
35970,13590,881.7085348
36038,13591,850.8094252
36091,13592,787.7980209
36135,13593,907.1971237
36192,13594,831.6320631
36238,13595,973.3342156
36279,13596,843.8914535
36334,13597,961.1009578
36381,13598,860.0090574
36431,13599,749.203864
36467,13600,830.9032525
36508,13601,841.2099194
36573,13602,984.4711032
36614,13603,880.4130932
36664,13604,998.0243311
36712,13605,986.7785196
36730,13606,822.047615
36814,13607,762.1371443
36862,13608,837.8335103
36897,13609,933.7776648
36957,13610,866.516254
37008,13611,765.5134395
37037,13612,956.4406556
37087,13613,929.2183288
37134,13614,1047.837516
37189,13615,854.2003322
37243,13616,754.4207593
37287,13617,900.4533615
37337,13618,766.1640087
37384,13619,897.7970218
37424,13620,923.1554117
37466,13621,671.0079585
37520,13622,834.123159
37560,13623,760.6391313
37627,13624,1007.243415
37666,13625,1047.266323
37709,13626,988.4268252
37765,13627,986.4143065
37820,13628,802.0256187
37852,13629,944.8627063
37903,13630,871.6143067
37957,13631,882.6039982
37989,13632,727.2479234
38018,13633,1058.154729
38069,13634,734.7826972
38125,13635,916.4212279
38193,13636,845.8077164
38225,13637,784.7818423
38266,13638,850.7545552
38333,13639,787.2179929
38392,13640,826.3221586
38448,13641,863.573303
38470,13642,780.4052997
38511,13643,858.4553375
38564,13644,667.8977329
38635,13645,759.0454932
38686,13646,890.7948604
38721,13647,1000.530477
38782,13648,843.7294455
38827,13649,770.632588
38873,13650,883.8999363
38912,13651,924.8077307
38961,13652,910.5619027
38991,13653,903.6511056
39069,13654,873.8622675
39102,13655,751.5048001
39143,13656,1012.047472
39201,13657,1056.77526
39221,13658,870.4036439
39284,13659,982.0009651
39357,13660,844.0353957
39402,13661,735.877132
39455,13662,960.8532969
39487,13663,888.8644471
39519,13664,855.7755567
39597,13665,927.1550022
39615,13666,893.3736696
39692,13667,824.5703639
39733,13668,807.0798976
39792,13669,758.918274
39839,13670,871.5895567
39887,13671,690.1998879
39931,13672,859.6547045
39978,13673,848.1816844
40009,13674,898.7756705
40036,13675,858.0144399
40086,13676,848.5868497
40140,13677,984.0869593
40207,13678,888.0752445
40247,13679,763.0090186
40308,13680,891.5889567
40345,13681,1013.031062
40385,13682,922.8532492
40419,13683,852.1694424
40475,13684,889.1569127
40525,13685,863.1231652
40566,13686,753.1782176
40647,13687,756.7848681
40684,13688,792.8252695
40742,13689,875.755644
40794,13690,856.2130224
40825,13691,773.6476817
40856,13692,865.5671969
40901,13693,975.778668
40948,13694,990.2471839
40997,13695,1054.604071
41071,13696,748.7607018
11,13697,889.7621437
91,13698,703.7030767
135,13699,874.714272
189,13700,917.2567208
239,13701,1022.232237
257,13702,962.2736053
303,13703,848.5057819
346,13704,881.5939109
390,13705,749.6644392
436,13706,877.5722175
508,13707,750.2686284
536,13708,1024.438393
591,13709,870.8121896
627,13710,735.383768
676,13711,824.0231614
766,13712,845.6940944
800,13713,830.7935458
840,13714,904.9609555
871,13715,916.768175
925,13716,860.23857
991,13717,896.7586597
1031,13718,856.5938238
1085,13719,838.3059157
1116,13720,860.3742376
1172,13721,1044.033332
1220,13722,672.8349793
1275,13723,926.8659887
1309,13724,868.653653
1347,13725,843.7744533
1416,13726,875.2242858
1460,13727,776.9930294
1489,13728,917.4014941
1541,13729,696.4850688
1623,13730,819.520484
1637,13731,739.2027841
1707,13732,905.4427941
1747,13733,994.0513355
1801,13734,771.607164
1833,13735,798.8725247
1910,13736,811.7315013
1941,13737,807.2250379
1995,13738,800.8867078
2053,13739,730.0455071
2094,13740,866.5452311
2129,13741,855.501804
2191,13742,976.3232128
2232,13743,790.5974646
2272,13744,589.0640199
2329,13745,682.0447671
2384,13746,1073.911021
2427,13747,908.9835304
2493,13748,831.1657135
2522,13749,927.0088184
2589,13750,721.3394084
2630,13751,802.1540415
2674,13752,1021.535671
2730,13753,989.8185302
2776,13754,716.2745506
2799,13755,788.8322069
2863,13756,750.754804
2916,13757,973.3075035
2974,13758,807.9792379
3007,13759,877.3692692
3069,13760,709.1254541
3101,13761,971.7998658
3157,13762,949.161805
3196,13763,881.2630165
3225,13764,856.5065333
3265,13765,969.2371485
3345,13766,764.1733286
3390,13767,789.3216421
3454,13768,712.6150286
3485,13769,802.9598438
3509,13770,606.5976788
3597,13771,780.6602769
3628,13772,731.661416
3678,13773,748.8847417
3710,13774,805.1156439
3775,13775,857.756503
3816,13776,974.1864947
3872,13777,894.4183569
3903,13778,999.3097866
3967,13779,704.1380458
4024,13780,733.7918779
4064,13781,976.6147034
4109,13782,740.3597793
4150,13783,769.3514567
4216,13784,956.5003424
4267,13785,877.7289948
4305,13786,1055.995934
4354,13787,698.3630221
4408,13788,614.9639788
4436,13789,998.5597954
4491,13790,678.0030342
4523,13791,679.9191861
4589,13792,740.6433466
4629,13793,828.9334848
4682,13794,753.0712869
4740,13795,899.9799736
4769,13796,776.0896269
4836,13797,664.0033948
4884,13798,869.8457678
4933,13799,862.7185522
4985,13800,866.5028274
5040,13801,878.0873855
5081,13802,806.4827064
5122,13803,985.730905
5175,13804,821.5373852
5199,13805,925.7339431
5241,13806,883.4311461
5318,13807,723.2692235
5359,13808,850.9349439
5414,13809,698.1355465
5455,13810,736.8101455
5510,13811,980.6960972
5562,13812,710.1710896
5610,13813,796.9804422
5640,13814,717.5169814
5690,13815,1008.469205
5744,13816,702.2581743
5786,13817,826.237249
5827,13818,770.8525576
5866,13819,1045.151983
5910,13820,749.8093714
5989,13821,828.2252133
6007,13822,834.8601221
6051,13823,928.0874708
6130,13824,904.8891229
6171,13825,713.1718353
6235,13826,844.8485927
6267,13827,974.5880573
6298,13828,876.0355573
6382,13829,757.1881986
6415,13830,876.4926539
6459,13831,966.0515745
6501,13832,1043.714136
6542,13833,809.9337924
6622,13834,773.4283227
6665,13835,751.3038121
6708,13836,927.2789534
6765,13837,890.0663097
6807,13838,859.2705196
6851,13839,899.1542148
6883,13840,720.9419585
6935,13841,827.2533514
6985,13842,839.8297023
7040,13843,863.6830429
7104,13844,799.3419881
7146,13845,997.6934916
7169,13846,635.8613236
7211,13847,1046.117072
7265,13848,897.4328469
7318,13849,692.7736288
7363,13850,967.1779022
7432,13851,558.1418617
7462,13852,895.1945929
7522,13853,808.2906044
7564,13854,892.9242789
7592,13855,943.0750909
7662,13856,814.1581945
7689,13857,685.6024567
7759,13858,922.3458917
7786,13859,741.9563043
7872,13860,642.8938479
7920,13861,756.0593781
7960,13862,792.8775324
7992,13863,885.0814777
8053,13864,888.1350665
8092,13865,1009.722164
8157,13866,977.9212324
8187,13867,804.0714407
8242,13868,697.6305174
8282,13869,999.0745216
8338,13870,978.09106
8355,13871,691.7446907
8405,13872,654.8040051
8494,13873,856.8248762
8529,13874,758.3339026
8569,13875,988.2122472
8631,13876,832.7754295
8658,13877,852.4706713
8728,13878,879.2166008
8773,13879,914.0929398
8830,13880,912.8406145
8879,13881,657.2788375
8915,13882,842.657609
8953,13883,715.8465697
9012,13884,1045.32583
9040,13885,889.988388
9097,13886,745.809296
9132,13887,911.7932038
9215,13888,770.436892
9258,13889,702.0556773
9290,13890,1046.629704
9321,13891,589.9595923
9384,13892,889.4456394
9433,13893,721.2948141
9484,13894,822.4185035
9538,13895,877.6948311
9597,13896,667.3679813
9645,13897,984.5522238
9675,13898,955.2198619
9740,13899,933.3208424
9777,13900,816.1576644
9825,13901,923.1374774
9878,13902,995.1803045
9936,13903,1054.484847
9983,13904,727.3924068
10028,13905,984.7781707
10073,13906,802.0835826
10114,13907,757.5498178
10162,13908,735.9732259
10198,13909,1005.163776
10255,13910,784.0275513
10295,13911,612.1256356
10363,13912,855.9060899
10377,13913,862.3900896
10441,13914,739.6937714
10485,13915,985.5554938
10529,13916,782.5343477
10592,13917,711.561693
10645,13918,797.5926638
10680,13919,976.5499111
10711,13920,990.6070893
10762,13921,849.111381
10818,13922,826.4809797
10874,13923,976.2105798
10918,13924,722.0820499
10980,13925,613.6098783
11008,13926,905.3615875
11069,13927,1036.925719
11119,13928,722.0014673
11184,13929,714.9718876
11232,13930,989.5687077
11260,13931,839.4725782
11309,13932,856.9455615
11331,13933,810.5692273
11395,13934,677.702134
11426,13935,872.6263443
11483,13936,1051.845023
11548,13937,808.9124187
11611,13938,825.5071264
11663,13939,769.8037381
11705,13940,794.1246307
11728,13941,698.3699485
11771,13942,893.8461347
11838,13943,1038.896473
11892,13944,720.6162832
11914,13945,929.8083139
11961,13946,678.2641144
12017,13947,974.8477317
12084,13948,846.4302989
12127,13949,900.7751073
12158,13950,900.1859872
12233,13951,1049.049533
12255,13952,733.0250372
12291,13953,820.9990715
12360,13954,1003.882425
12401,13955,731.4134747
12446,13956,918.0650916
12511,13957,879.7322011
12553,13958,989.5593958
12596,13959,987.227757
12645,13960,682.5099494
12701,13961,589.5662513
12745,13962,912.8114376
12800,13963,861.0121771
12854,13964,989.6362282
12894,13965,708.4059081
12925,13966,735.5700499
12970,13967,655.2021269
13016,13968,779.958072
13068,13969,744.622325
13130,13970,833.4276489
13174,13971,894.4679545
13207,13972,972.1205917
13272,13973,693.4051594
13309,13974,961.7124489
13359,13975,894.6200951
13404,13976,968.9838407
13465,13977,793.4210493
13505,13978,785.954775
13548,13979,891.307158
13601,13980,818.108346
13655,13981,899.1175713
13709,13982,656.8107404
13737,13983,798.4548864
13799,13984,731.5649802
13840,13985,699.5846269
13909,13986,913.0074905
13938,13987,1030.829574
13992,13988,825.4436284
14023,13989,832.9366782
14073,13990,1056.217438
14121,13991,830.8203818
14187,13992,793.1286675
14241,13993,779.3956995
14272,13994,983.0536432
14326,13995,996.2233512
14380,13996,845.9990791
14406,13997,984.2294485
14495,13998,906.7430643
14532,13999,793.4700582
14567,14000,999.0432003
14607,14001,917.7279059
14648,14002,788.177608
14697,14003,831.0929412
14738,14004,962.6581739
14791,14005,887.9893603
14834,14006,856.0320182
14909,14007,734.5956727
14957,14008,798.0115888
15011,14009,793.5723934
15037,14010,756.7270976
15106,14011,745.2291208
15151,14012,864.589951
15191,14013,769.945354
15247,14014,1043.345889
15288,14015,715.679921
15332,14016,892.3201489
15382,14017,1023.051446
15436,14018,890.490477
15481,14019,869.2703227
15532,14020,789.515453
15577,14021,811.3398572
15617,14022,1031.528951
15674,14023,789.6544675
15724,14024,912.33423
15755,14025,999.437773
15800,14026,906.1664231
15868,14027,682.0295181
15909,14028,670.6021723
15949,14029,815.5188195
15998,14030,889.0248322
16060,14031,1005.792785
16081,14032,802.6438589
16142,14033,778.5021499
16186,14034,994.6074089
16241,14035,748.8054394
16282,14036,852.1798879
16326,14037,802.5699485
16389,14038,1000.000559
16446,14039,853.5740389
16489,14040,1032.177836
16513,14041,1013.341084
16575,14042,905.9379733
16619,14043,695.6123709
16666,14044,851.8385585
16708,14045,877.0211347
16754,14046,472.7394294
16831,14047,861.3544045
16868,14048,1053.408102
16925,14049,695.9315942
16948,14050,895.6943983
16993,14051,831.8613813
17054,14052,792.7478133
17108,14053,970.4040285
17161,14054,863.082273
17202,14055,1051.881866
17275,14056,914.1633543
17301,14057,917.18856
17370,14058,1054.456374
17397,14059,723.1208504
17472,14060,924.3021352
17511,14061,1002.17378
17543,14062,991.0394949
17612,14063,743.2374377
17653,14064,801.4075454
17710,14065,966.5417638
17741,14066,762.6409085
17791,14067,851.1500817
17848,14068,773.6400548
17901,14069,1048.883922
17919,14070,895.6973733
17972,14071,747.9745577
18015,14072,892.7152015
18049,14073,764.2035478
18120,14074,709.8127067
18165,14075,1049.472903
18221,14076,877.6286846
18270,14077,813.7201945
18318,14078,677.3390007
18341,14079,1039.003197
18415,14080,906.6446994
18455,14081,968.9364199
18487,14082,849.0541099
18537,14083,819.0441398
18584,14084,874.4909745
18651,14085,921.7330492
18691,14086,845.9277441
18726,14087,992.5286331
18797,14088,983.5259452
18851,14089,822.1691123
18865,14090,828.0226812
18955,14091,685.8739783
18972,14092,922.209052
19022,14093,889.8847669
19093,14094,774.3294529
19133,14095,778.5880908
19160,14096,874.9395416
19208,14097,596.5651461
19269,14098,698.778264
19324,14099,732.4271542
19374,14100,897.1794443
19423,14101,770.7242309
19466,14102,816.628791
19507,14103,917.1309252
19547,14104,1025.499931
19615,14105,1042.973976
19670,14106,1017.116499
19722,14107,741.6660284
19767,14108,992.5130778
19809,14109,880.0528921
19850,14110,850.1376852
19907,14111,1022.867651
19957,14112,890.859904
20013,14113,810.8934359
20054,14114,1051.672322
20111,14115,778.0551933
20136,14116,889.3428742
20195,14117,884.8287406
20226,14118,709.3606539
20277,14119,930.3712819
20340,14120,1038.995404
20386,14121,937.8785707
20408,14122,1029.624671
20452,14123,850.7083444
20504,14124,736.9895698
20545,14125,961.0147405
20633,14126,739.746459
20669,14127,1002.789376
20711,14128,1007.967437
20775,14129,765.0022126
20820,14130,1010.816462
20861,14131,863.9307065
20902,14132,724.6916126
20943,14133,1056.043488
20998,14134,852.9153938
21051,14135,756.015667
21109,14136,734.4951491
21161,14137,982.667973
21193,14138,719.7584126
21233,14139,744.767674
21301,14140,852.7181987
21341,14141,847.5314401
21408,14142,861.2648083
21447,14143,906.517585
21495,14144,793.4483931
21536,14145,736.7154956
21590,14146,1082.589005
21619,14147,929.7788952
21660,14148,1010.713008
21714,14149,737.4425925
21767,14150,939.9918128
21834,14151,1040.147629
21866,14152,768.6878141
21920,14153,828.155072
21958,14154,917.4774164
22032,14155,754.9338515
22073,14156,890.96713
22122,14157,991.3736849
22165,14158,825.4860172
22206,14159,830.12394
22247,14160,770.5494952
22293,14161,646.6772588
22348,14162,682.4275803
22383,14163,843.7198121
22449,14164,871.982788
22494,14165,819.0668327
22538,14166,691.2588192
22594,14167,1032.487752
22635,14168,799.917939
22679,14169,760.5666086
22724,14170,871.472883
22788,14171,896.3636413
22829,14172,858.7679512
22857,14173,890.6847502
22901,14174,768.8289891
22966,14175,1006.113676
23008,14176,1019.708137
23067,14177,842.7780592
23108,14178,995.2245322
23148,14179,873.5892616
23203,14180,968.9210905
23263,14181,1048.453965
23324,14182,732.1961361
23376,14183,773.139101
23419,14184,1007.177043
23464,14185,665.633207
23516,14186,751.6542902
23564,14187,730.2318852
23588,14188,783.9359797
23629,14189,926.1594359
23670,14190,867.3820359
23758,14191,895.7211008
23808,14192,850.4923061
23836,14193,866.4568963
23893,14194,717.0600592
23949,14195,897.6803702
23987,14196,998.0212547
24046,14197,1018.217596
24088,14198,862.4774389
24133,14199,1005.577723
24189,14200,756.827293
24212,14201,743.1364742
24247,14202,742.642556
24307,14203,847.1713192
24345,14204,798.0098489
24430,14205,892.2428842
24480,14206,859.1724776
24513,14207,919.4454756
24563,14208,875.3160613
24584,14209,1016.292739
24634,14210,834.5807418
24706,14211,797.0287525
24729,14212,897.2190324
24809,14213,618.7858046
24863,14214,883.2147847
24912,14215,951.2953217
24926,14216,661.9181304
24976,14217,831.2764761
25016,14218,834.1281952
25063,14219,975.5245576
25132,14220,760.9357088
25172,14221,771.8449105
25212,14222,786.1224667
25282,14223,891.5239971
25298,14224,787.5914012
25348,14225,854.5132516
25418,14226,908.992858
25445,14227,753.1471944
25530,14228,1007.342291
25580,14229,779.6084285
25622,14230,1002.605833
25675,14231,756.5987337
25715,14232,918.075744
25752,14233,837.7808656
25794,14234,1057.324834
25839,14235,724.8806871
25916,14236,851.3125269
25934,14237,922.3914575
25991,14238,742.1435036
26037,14239,823.7752971
26096,14240,1013.075929
26138,14241,822.3197174
26165,14242,653.5523261
26220,14243,1038.667254
26279,14244,710.504279
26310,14245,612.6380441
26363,14246,848.2394531
26414,14247,902.8174864
26462,14248,672.3664947
26514,14249,748.2144779
26549,14250,804.3583599
26593,14251,1011.925954
26685,14252,803.0523034
26718,14253,816.5199105
26767,14254,875.5936523
26813,14255,1014.831606
26854,14256,725.697708
26897,14257,885.9398544
26954,14258,801.962068
26991,14259,1020.615035
27059,14260,625.6916438
27101,14261,911.0857009
27166,14262,735.5210357
27197,14263,791.0294517
27264,14264,969.6651705
27297,14265,874.9699269
27328,14266,816.2605545
